id,username,created_at,lng,lat,text
1519544209249775616,Orygun4Rod,Thu Apr 28 05:09:05 +0000 2022,-122.770073,45.376468,"""Biden’s impending agreement to restore the Iran nuclear deal offers the regime access to $90 billion in foreign cu… https://t.co/oNIAqUXu9V"
1519544208868081664,PDXStephenG,Thu Apr 28 05:09:05 +0000 2022,-122.630908,45.536402,Lots of folks talking about the downfall of #Portland but as I enjoyed a night in downtown #PDX with 30+ Black men… https://t.co/DTdflIsTiG
1519544210143297536,RichBeLit,Thu Apr 28 05:09:06 +0000 2022,-95.44648649999999,29.838495,I knew Netflix won’t shit when it took 3 years for them to drop the “release date” for the new Season of Stranger things.
1519544209031634944,butchbaccala,Thu Apr 28 05:09:05 +0000 2022,-121.317932,38.807152,Luke Nilsson 2026 8th Grader who will attend Twelve Bridges HS. Great improvement over the last year. Look for rewa… https://t.co/ocMwDBE1RB
1519544210868817921,thewhim,Thu Apr 28 05:09:06 +0000 2022,-73.9409845,42.717573,@ThanksCancer When I found out I was in remission on 12/12/17.  That was the most important to me.
1519544211674218496,WandererAli,Thu Apr 28 05:09:06 +0000 2022,-82.6694675,40.365159500000004,@B5001001101 Horrible end that was
1519544214136049664,Jdotcolombo,Thu Apr 28 05:09:07 +0000 2022,-118.4119065,34.0207895,@nickhcheung @SneakerFrens Why the frick did you tweet that? Bro that was literally confidential what the frick for reals
1519544214765268992,heelygol,Thu Apr 28 05:09:07 +0000 2022,-120.58340150000001,44.1454365,@thatmustbyogurt @LilNasX I got two tickets for a little over $100 lol
1519544217567178752,GimmeDeseNpkins,Thu Apr 28 05:09:07 +0000 2022,-85.6411415,42.9564115,@XXL MAKE HIM GO VIRAL TOO @XXL https://t.co/aYYw7wLygg
1519544219622428673,queenin32,Thu Apr 28 05:09:08 +0000 2022,-75.117998,40.0048655,my anxiety is thru the roof 😤
1519544220087832581,anjpsych,Thu Apr 28 05:09:08 +0000 2022,-121.979527,37.5236445,@newampaths @AGuyNamedNam @MikeSilver @AmyTrask @JamesDKoh And Hi!  #GoBears!
1519544220977143813,LongLiveAjack,Thu Apr 28 05:09:08 +0000 2022,-80.18247249999999,25.9605825,@Nyakisisia Ight man
1519544224546377729,ifskateco,Thu Apr 28 05:09:09 +0000 2022,-118.11307550000001,33.8446495,@popsicleprtyNFT dm me fam!
1519544225020268545,handsomeadult,Thu Apr 28 05:09:09 +0000 2022,-118.4119065,34.0207895,Who would you love to see on @FadedcomedyLA happy hour?
1519544226052071424,badass1972,Thu Apr 28 05:09:09 +0000 2022,-117.824049,33.810159,@JellyRoll615 Anytime brother!!Just drop the time and place 💯🔥💯
1519544226282754048,MTendsToTravel,Thu Apr 28 05:09:09 +0000 2022,-118.325145,34.182159999999996,"Where they film TV shows and movies (sorry, not open to the public). Warner Bros. is a couple of miles down the str… https://t.co/m6H1CbU9jA"
1519544227172024320,derrickruthless,Thu Apr 28 05:09:10 +0000 2022,-117.656773,33.603508000000005,"""This wildlife crossing over a deadly California freeway will be the largest of its kind in the world""  https://t.co/WypnLZtW8b"
1519544227713015808,Ken_Brewer,Thu Apr 28 05:09:10 +0000 2022,-115.1288465,36.1364125,@Renegade5__ We left by 9p local time 😂
1519544228069527552,babixzerica19,Thu Apr 28 05:09:10 +0000 2022,-118.4119065,34.0207895,@ghostmoblie No THATS u
1519544230766694401,_TheArtofDying,Thu Apr 28 05:09:11 +0000 2022,-98.258735,29.584679,@MrsBGoodwin @kimburlie3589 @Sunflower2761 @PrisonPlanet And as for the rest of that. So long as everyone had masks… https://t.co/9vHEt54FXn
1519544231580340224,thegreginc,Thu Apr 28 05:09:11 +0000 2022,-71.0899345,42.672666,Let’s get Liam Shanahan of LSU drafted this week 🙏
1519544231928475648,MzStarr51,Thu Apr 28 05:09:11 +0000 2022,-73.9487755,40.655138,@Twizznit @Orchestrated10 👏🏾🤭😏👏🏾🤣😂 Great answer!!!😂😂😂
1519544231932608512,RecordHIGH,Thu Apr 28 05:09:11 +0000 2022,-87.84856099999999,42.711776,@sethanikeem @KatrinaWeidman @ClassicTad So great! Was a blast having @ClassicTad on #WeavingSpidersWelcome earlier… https://t.co/zljHmA1Zs5
1519544232188407808,GSDOUBLEU,Thu Apr 28 05:09:11 +0000 2022,-122.4359785,37.7706565,"Real talk. Jokic got his, but Draymond defended him like no one else"
1519544235317284864,NoostyDriver,Thu Apr 28 05:09:12 +0000 2022,-106.026119,34.166235,@lavern_spicer RoflmaoOK whatever you say
1519544235497775104,caiobchi,Thu Apr 28 05:09:12 +0000 2022,-80.4764035,43.43024,@monicasanthiago @jimkarahalios @TrueDerekSloan @RightOfEast @NewBlueON Isn’t that the guy who was an MP in Ontario… https://t.co/v6tmzNS6cx
1519544236437299200,OhNayaPapaya,Thu Apr 28 05:09:12 +0000 2022,-84.433106,33.7671945,😒 I’ve been exhausted
1519544237867638785,Nofeartohorses,Thu Apr 28 05:09:12 +0000 2022,-95.44648649999999,29.838495,"@GaiasOpulence @CultureCrave Me too… Obviously, I’m going to the cinema to rewatch the remastered version of AVATAR 👏🏻🙌🏼👌"
1519544240010776576,karrinah__,Thu Apr 28 05:09:13 +0000 2022,-118.9136565,34.4029385,mindset: ass is getting fat and back is getting sexy 🫶🏼😮‍💨
1519544240329609216,ericboynton,Thu Apr 28 05:09:13 +0000 2022,-88.00819849999999,44.5231735,Wordle 313 3/6⬜⬜⬜🟩🟨🟨⬜🟨🟩⬜🟩🟩🟩🟩🟩
1519544240203698176,StaceAMx14,Thu Apr 28 05:09:13 +0000 2022,-122.334461,47.307568,I'm not sure how I'm supposed to sleep now and I have to get up at 2:00 a.m. to get ready and on the road for my flight.........
1519544243471200257,ChattahoocheeJB,Thu Apr 28 05:09:14 +0000 2022,-83.1738665,32.6782075,@NRO They like to kill them young.
1519544243815124994,BrosephSmith808,Thu Apr 28 05:09:14 +0000 2022,-166.5996925,23.6913645,Next theyre gonna be nationalizing our healthcare.
1519544247375917057,MaryMacCarthy,Thu Apr 28 05:09:14 +0000 2022,-105.12331950000001,39.685852,@data_angels And we met on @data_angels!!
1519544249649229824,churchofkhori,Thu Apr 28 05:09:15 +0000 2022,-122.630908,45.536402,it’s like finding a needle in a hay stack!!
1519544250345558018,ydie4it,Thu Apr 28 05:09:15 +0000 2022,-122.3306025,47.614817,@robertjwolfmd That she is an angry crazy beech..
1519544251750793216,moonshinepapii,Thu Apr 28 05:09:16 +0000 2022,-89.87644900000001,32.571032,Mfs tell you to txt them when you make it home but never text back.……like what’s the point whore
1519544251947880449,OG_Naye3,Thu Apr 28 05:09:16 +0000 2022,-90.011008,29.982601,@Tweet_Takeover I didn’t show u any?!
1519544252203782144,Questor50656921,Thu Apr 28 05:09:16 +0000 2022,-83.1738665,32.6782075,"@RepSwalwell @robreiner Tough on pedos, not Mickey. No insurrection not even close by definition. Jan 6th is more i… https://t.co/RuLbMIFbfU"
1519544252279234562,trix9406,Thu Apr 28 05:09:16 +0000 2022,-88.04924650000001,42.1151285,Exactly!
1519544253122240514,FourEyesEd,Thu Apr 28 05:09:16 +0000 2022,-73.9487755,40.655138,GOD I HOPE SO
1519544253826797568,Jdotcolombo,Thu Apr 28 05:09:16 +0000 2022,-118.4119065,34.0207895,@nickhcheung You’re next
1519544253097119744,lilsufii,Thu Apr 28 05:09:16 +0000 2022,-79.9135205,43.2606955,A future jazz album is what the world needs
1519544254980313089,captainbleuet,Thu Apr 28 05:09:16 +0000 2022,-73.723025,45.557830499999994,@verge It's not bought yet. 🤷
1519544255005536257,Theylovestorm_,Thu Apr 28 05:09:16 +0000 2022,-84.433106,33.7671945,Is there nothing to do in Atlanta? Why does my TikTok algorithm stay in every major city BUT mine. &amp;. I live litera… https://t.co/vtGUvcSL4R
1519544255617851397,iansltx,Thu Apr 28 05:09:16 +0000 2022,-97.754724,30.323345500000002,Wordle 313 4/6⬛⬛⬛🟧🟦⬛🟧⬛🟧🟦⬛🟧🟧🟧🟧🟧🟧🟧🟧🟧
1519544258667155456,JustinCone6,Thu Apr 28 05:09:17 +0000 2022,-100.0768885,31.1688935,@JGWpip I'm sorry but I'm a guy
1519544263104679936,klsimagephotos,Thu Apr 28 05:09:18 +0000 2022,-77.03950971,38.80478762,Just posted a photo @ Alexandria Waterfront Walk https://t.co/aqe8K9KdTN
1519544263398285313,Makyle_Ice,Thu Apr 28 05:09:18 +0000 2022,-75.117998,40.0048655,@NotSwaggyra2 Those IG hackers wouldn’t stand a chance
1519544264144920577,Poopyturdsmcgee,Thu Apr 28 05:09:18 +0000 2022,-87.732013,41.8335845,Women that drink Flaming Hot Mt Dew will do and have done butt stuff
1519544265499504640,LoyalLeoPride86,Thu Apr 28 05:09:19 +0000 2022,-122.0238405,37.378397,Yes! #NowWatching 365 This day #Netflix #Movie 🔥 🤤
1519544265139007489,laylaxmonroetx,Thu Apr 28 05:09:19 +0000 2022,-98.5406515,29.417501,If I were you I’d have a crush with blue balls too 🥶 https://t.co/1wsQ34uVoP
1519544266850246658,LexiTheQueen,Thu Apr 28 05:09:19 +0000 2022,-79.9806895,40.431388999999996,A lie don’t care who tell it. -sosa
1519544266229395457,xxxjwm,Thu Apr 28 05:09:19 +0000 2022,-118.4119065,34.0207895,Cut myself shaving today bc I’m a dummy n cannot shave w a razor lol https://t.co/UzuYmIxSgM
1519544267110297600,thedrizzle411,Thu Apr 28 05:09:19 +0000 2022,-90.517684,38.7930465,@marc_cavalera @kiddbanditpro The Rock and Roll Express would disagree with your take.
1519544267202572289,hotsaucepoorboy,Thu Apr 28 05:09:19 +0000 2022,-90.011008,29.982601,@DaPhins @ohehmgeedeedee @AngelinaCardona Scrolling to the bottom of this interaction to say I don’t think Jonathan… https://t.co/wWF3rfhOOf
1519544267663835137,Florquemata123,Thu Apr 28 05:09:19 +0000 2022,-118.4119065,34.0207895,PSY - 'That That (prod.&amp;ft. &amp; Starring SUGA of BTS)' MV Teaser 3 https://t.co/57L1MHHTTu via @YouTube ARMY FAM!!!!… https://t.co/Stpy3vpwih
1519544271585648640,beaaa_storm,Thu Apr 28 05:09:20 +0000 2022,-99.3176895,38.88195,@elizalizajane Thank you! 🥰
1519544272160235522,mr20somethin,Thu Apr 28 05:09:20 +0000 2022,-97.1147705,33.2024955,@kxvon WE MUST STAN AMY LEE
1519544273040986112,kacystandohar,Thu Apr 28 05:09:21 +0000 2022,-87.732013,41.8335845,@Arlenv1 Need these dress deets 😍
1519544273095569409,dsospiffy,Thu Apr 28 05:09:21 +0000 2022,-95.99017549999999,30.083158,Forever boppin 2010s pop music dont care!
1519544275998224385,HarunxxJ,Thu Apr 28 05:09:21 +0000 2022,-83.1738665,32.6782075,Giannis folding under pressure 😂😂😂😂 I’m dead
1519544277138743296,LIQRstoreJUNKIE,Thu Apr 28 05:09:22 +0000 2022,-117.397616,33.935822,@itsrosybgarcia But I hear what you are saying as far as the Chicano’s &amp; 1st generation who had to go through the s… https://t.co/SSz7vLjNm9
1519544277428170752,menofirestudio,Thu Apr 28 05:09:22 +0000 2022,-118.4119065,34.0207895,Let me  get another drink .
1519544277512110080,Charly_Butters,Thu Apr 28 05:09:22 +0000 2022,-80.7258255,41.3212865,@ofthedead209 Maybe something like a zombie horror Lwo design maybe like face paint and snakes and skulls and beaut… https://t.co/cryQGqCpNf
1519544281756700673,TURBiiNE,Thu Apr 28 05:09:23 +0000 2022,-122.29648850000001,47.442583,"No longer saying ""cap""Saying ""hearsay"" instead"
1519544282960609282,madmods4u,Thu Apr 28 05:09:23 +0000 2022,-83.1738665,32.6782075,@helium I just put my 8 dbi antenna up at 45 feet let's hope we make some connections @hashtagiotcom  let's go https://t.co/TPxWrQuZEd
1519544283681878018,StarrFactor_,Thu Apr 28 05:09:23 +0000 2022,-122.81848600000001,49.111519,@anthonypetersa1 @MaryanneChisho2 It’s it !
1519544284449546240,ajlove41,Thu Apr 28 05:09:23 +0000 2022,-97.454799,32.761695,@Kdollmaga It's a good series
1519544285204566016,SarahEalegre,Thu Apr 28 05:09:24 +0000 2022,-95.31703999999999,32.315661500000004,Dear Neighbors: I’m so sorry for setting off my smoke alarm at 11:59 pm. My cooking skills aren’t the best and I… https://t.co/fpiPIoeMzo
1519544288463437826,katikrayon,Thu Apr 28 05:09:24 +0000 2022,-79.2725695,43.629311,@ItsDeanBlundell What are they protesting?
1519544289478336513,AdamTrent17,Thu Apr 28 05:09:25 +0000 2022,-123.1224015,44.065621,@TheMatthewTrent He’s definitely a big Cavalier fan.
1519544292066291713,LandscaperSamXX,Thu Apr 28 05:09:25 +0000 2022,-118.4119065,34.0207895,"@MsJewellMarceau @msedenwinter @AidenStarr @MissAinePatrick @Skin_Diamond Oh FUDGE, I wanted to finally go to one o… https://t.co/R8G73LnysX"
1519544297854586881,SeanBlack07,Thu Apr 28 05:09:27 +0000 2022,-76.62048200000001,39.284712999999996,May their memories always be for a blessing! Zichronam Livracha!
1519544299565711360,MissFeliz,Thu Apr 28 05:09:27 +0000 2022,-122.0404295,37.8936665,@dellcine @davidalangrier I am rolling rn!!!
1519544300081541121,alexisweest,Thu Apr 28 05:09:27 +0000 2022,-149.7587945,61.2350425,I'm healthy my skin glowin my friends healthy https://t.co/sJz1AhWVWx
1519544300215971844,RaulJrSalazar_,Thu Apr 28 05:09:27 +0000 2022,-81.404855,30.27988,#TBT Just Chilling 😎🇺🇸 https://t.co/Ulkjo7tZAa
1519544302115999744,Russell18944030,Thu Apr 28 05:09:28 +0000 2022,-73.86085700000001,40.944567500000005,@official_celoo @DreStealz Where you at
1519544302883557376,PokeProfNet,Thu Apr 28 05:09:28 +0000 2022,-74.10636600000001,40.6707835,"Solid discussion so far! Here are some more subtopics!If EX Raids were to return, would you want them to be remot… https://t.co/3HZpjK9U1h"
1519544304355745792,MarcusWickedT,Thu Apr 28 05:09:28 +0000 2022,-97.1356375,32.70185,@Originalwifeys Yowzers
1519544305987203074,JBPeterson2007,Thu Apr 28 05:09:28 +0000 2022,-114.14326249999999,45.4945515,@Kindnessxyz I would still love to have you be a part of this project let me know if you would be interested participate if not no worries 💚
1519544306205433856,Jacob__Castillo,Thu Apr 28 05:09:29 +0000 2022,-95.44648649999999,29.838495,FUCK THAT
1519544306591092736,vabaddie97,Thu Apr 28 05:09:29 +0000 2022,-118.4119065,34.0207895,Like I seen some people from India and Thailand leave they’re plane and I’m like holy moly you guys are as black as… https://t.co/DHDcrSVtTJ
1519544308726222848,buzz2978,Thu Apr 28 05:09:29 +0000 2022,-82.715352,27.5059315,@yburyug Too bad that the people in this picture are the 1.0 wooks he speaks of…I was with you all and these are th… https://t.co/rzFz7UgIEM
1519544310957441024,tfox1400,Thu Apr 28 05:09:30 +0000 2022,-119.827182,39.512436,@isaiahthomas Man this is not Right!!!
1519544316435341312,sparger20,Thu Apr 28 05:09:31 +0000 2022,-83.1738665,32.6782075,@babyfawnxox Cuddle weather
1519544319530741760,Longrev4,Thu Apr 28 05:09:32 +0000 2022,-97.28591349999999,32.7799665,The Satanic Ambush against your Destiny Will Not Work!!!
1519544319547387904,DeerHaley,Thu Apr 28 05:09:32 +0000 2022,-110.3336505,31.5263975,"Life is weird, weird, weird."
1519544319580983296,SocShania,Thu Apr 28 05:09:32 +0000 2022,-92.5774485,40.194934,I- okay https://t.co/WC15g1R1HE
1519544322273779715,amacgotswag,Thu Apr 28 05:09:32 +0000 2022,-86.791549,36.200008,I damn near get my feet done tomorrow.
1519544324341460992,Abovejb3,Thu Apr 28 05:09:33 +0000 2022,-117.5621525,34.12167,@Its_NateRob We in the lobby
1519544325025132544,MikeDaLGND,Thu Apr 28 05:09:33 +0000 2022,-111.54702900000001,39.499762000000004,@PoliticalITGame No disagreement there
1519544325440475136,Brandon33523159,Thu Apr 28 05:09:33 +0000 2022,-77.07961900000001,39.090427,I'm so happy my bestie back in town.
1519544327021547520,shayauchmoedy,Thu Apr 28 05:09:33 +0000 2022,-112.12467649999999,33.5528625,My mental state: 📉
1519544329408323584,Mr_n0_chill,Thu Apr 28 05:09:34 +0000 2022,-73.86085700000001,40.944567500000005,Before the edit.. 🎥 https://t.co/9WOA3LyiR5
1519544332293967872,themiddlebrain,Thu Apr 28 05:09:35 +0000 2022,-77.0143985,38.898602999999994,@cshenthusiast this is terrifying
1519544332461559809,gayass_stef,Thu Apr 28 05:09:35 +0000 2022,-121.30042549999999,37.980826,Bro I promise you I will be in my late 60’s still listening to Justin Bieber oldies ❤️
1519544332671340544,vonhowland,Thu Apr 28 05:09:35 +0000 2022,-121.311582,44.059938,@Kimjinnam4 @goshquiet @DmytroKuleba Russia only will end this when their army is smashed. The west will oblige.
1519544337754996736,M1keyFlores,Thu Apr 28 05:09:36 +0000 2022,-72.57577,44.25992,Did someone order this shot ice cold? Cause @_johnj_ and I servin’’em up. Props to @filmderella for the smooth cam… https://t.co/mRUgRG61cB
1519544340460228608,carlit1999,Thu Apr 28 05:09:37 +0000 2022,-97.754724,30.323345500000002,@lookitsmara @lupevangogh @luckylynn19 IM DOWN
1519544343111028741,JaisAnatomy_,Thu Apr 28 05:09:37 +0000 2022,-84.35244449999999,33.943456999999995,There’s a few of y’all i could sleep with and ummm be alright 😂😈
1519544344025473024,BmoreBeloved,Thu Apr 28 05:09:38 +0000 2022,-95.44648649999999,29.838495,@TheKorTurn Oh my goodness 🤧🤧🤧
1519544344679751680,icybajablast,Thu Apr 28 05:09:38 +0000 2022,-96.6193575,32.3287865,man i forgot to find a banquet date smh
1519544346453938176,ameliathetravel,Thu Apr 28 05:09:38 +0000 2022,-92.4367735,38.3045585,"Imagine feeling like an outcast on Twitter, couldn't be me 😅💀 😔"
1519544346466471936,_C_Hall_,Thu Apr 28 05:09:38 +0000 2022,-79.42086499999999,38.003375500000004,@notlikeaidan I swear…
1519544346760032257,CanadianDiner,Thu Apr 28 05:09:38 +0000 2022,-75.71044,45.40161,"Breakfast Poutine, til’ 3am 🌙 @ Flapjack's Canadian Diner https://t.co/AzmiNWKNHW"
1519544350505582595,padillajeremy85,Thu Apr 28 05:09:39 +0000 2022,-76.62048200000001,39.284712999999996,Ice freeze https://t.co/sCDc2RObGy
1519544351688376321,anyang3l,Thu Apr 28 05:09:39 +0000 2022,-81.9301505,28.9235805,Wanting to delete social media so bad but Twitter is where I see news updates and let everyone know the god awful s… https://t.co/LJTmuaNIIH
1519544352741154816,BelleRinger1,Thu Apr 28 05:09:40 +0000 2022,-93.478628,45.0256585,Been working on this all day. Editing for 6 hours. Nearly midnight. Now I think you can say I can do “That Thing Yo… https://t.co/u23Vrbfok5
1519544354666340352,RobotSynergy,Thu Apr 28 05:09:40 +0000 2022,-80.926628,33.6311395,I had no idea rat snakes could climb so well https://t.co/dz0CYKsqtb
1519544358357266433,NoostyDriver,Thu Apr 28 05:09:41 +0000 2022,-106.026119,34.166235,@GayestFesh @DemonMamaReal @IrrationalChad Thank you soooo much Loves!
1519544358701207553,RickLeosUSA,Thu Apr 28 05:09:41 +0000 2022,-121.340577,37.96931,@MysterySolvent Excepting the use of the club again like back in the Neanderthal days
1519544358768451586,HooksHostMom,Thu Apr 28 05:09:41 +0000 2022,-97.432425,27.737151,I was just TOLD that my vacay is over so to get back on my “diet” because I have 6 lbs to lose to get back to where… https://t.co/sL4MID4e2M
1519544359368245248,Russell18944030,Thu Apr 28 05:09:41 +0000 2022,-73.86085700000001,40.944567500000005,@Dick666Demon Come show me
1519544359267405825,EvilGreenRangr,Thu Apr 28 05:09:41 +0000 2022,-117.12971,32.762714,Patched up with my favorite Coffee Roasters on my @Padres hat 😎 #HawthornCoffee #TimeToShine https://t.co/JQPfbcCZlo
1519544360232050688,dtlesta,Thu Apr 28 05:09:41 +0000 2022,-122.630908,45.536402,"@EnesFreedom Thee is division.  I hope you Can bridge it, but there are many disingenuous politicians who try and u… https://t.co/QCbWYVeeMs"
1519544360487981056,AU_Careers,Thu Apr 28 05:09:41 +0000 2022,-95.3698028,29.7604267,"Allied Universal is looking to hire a phenomenal Operations Manager in #Houston, TX. Join our integrated team!… https://t.co/DpMqhmA3qP"
1519544360739786754,SGesticulation,Thu Apr 28 05:09:42 +0000 2022,-91.53706199999999,41.6473535,@mikesaunders @the_transit_guy The thing is that this is not a list of costs people who live in suburbs pay. This i… https://t.co/jOtN52QXBL
1519544361716834305,CheetahObscura,Thu Apr 28 05:09:42 +0000 2022,-122.3306025,47.614817,@fleurycheetah @Roofur *fuzzy chee hugs* 💜
1519544362379714560,ShanaAgain,Thu Apr 28 05:09:42 +0000 2022,-86.8762135,30.4243925,When where you live makes the news… lol @PhillyD https://t.co/QYT1G8KCxi
1519544365076520962,_xKing_Porter,Thu Apr 28 05:09:43 +0000 2022,-80.8467855,35.209058999999996,EEE EEE! Happy GloDay my guyy 💯💪🏾 @Vani_TheGoat
1519544365303009285,sportsmouth95,Thu Apr 28 05:09:43 +0000 2022,-117.585658,33.859093,WARDY BOY‼️‼️
1519544368037720064,NoChillJosh_,Thu Apr 28 05:09:43 +0000 2022,-118.4119065,34.0207895,"Welp after watching tonight’s Survivor episode, i know my block list is about to get a whole lot longer"
1519544372446089216,brwnnipples,Thu Apr 28 05:09:44 +0000 2022,-96.29164850000001,30.585471499999997,@vinvanwhore steph 😭😭
1519544373880442882,spiderstumbled,Thu Apr 28 05:09:45 +0000 2022,-87.732013,41.8335845,Wordle 313 5/6⬜⬜⬜⬜⬜⬜🟩⬜🟩🟨⬜🟩🟩🟩⬜⬜🟩🟩🟩🟩🟩🟩🟩🟩🟩
1519544375793094656,MrWhitty904,Thu Apr 28 05:09:45 +0000 2022,-83.804475,27.698681999999998,Kenny trippin. Tellem Shaq
1519544376103297024,fluteplay,Thu Apr 28 05:09:45 +0000 2022,-118.335142,33.889523499999996,How big a XXX fan are you?https://t.co/up44DU8A23
1519544376174817280,wrcoachtu87,Thu Apr 28 05:09:45 +0000 2022,-95.44648649999999,29.838495,@GuntherEagleman Are you high?
1519544378405969922,EsteemedPranker,Thu Apr 28 05:09:46 +0000 2022,-122.4359785,37.7706565,I love being a sexual predator.
1519544379689488385,MANNYbINmanny,Thu Apr 28 05:09:46 +0000 2022,-119.2289915,34.289689499999994,"Pearl Jam is now playing…. “Babe I do like when you tweet, bc it reminds me of things we did, wait does it pop up o… https://t.co/cadFbYg3cG"
1519544379991597056,skymax64,Thu Apr 28 05:09:46 +0000 2022,-97.59628791,35.39526563,"I'm at Will Rogers World Airport - @fly_okc in Oklahoma City, OK https://t.co/iNPmbxZHns"
1519544379106541568,reazoniam,Thu Apr 28 05:09:46 +0000 2022,-84.917307,32.4823035,"@CHADMURPHY73 My almost 15 yr old terrier laing in sun, recharging her life-force ❣️ Diddlegirl ❣️ https://t.co/EF1weuCB4t"
